Territorio,Tipo de territorio,Categoría_Delito,Mes_Año,Tipo_de_Hecho,Cantidad,Mes,Año,Mes_Num
Eixample,Districte,Agresiones y abusos sexuales,nov 2022,Hechos contra las personas,15.0,nov,2022,11
Eixample,Districte,Agresiones y abusos sexuales,dic 2022,Hechos contra las personas,12.0,dic,2022,12
Eixample,Districte,Agresiones y abusos sexuales,ene 2023,Hechos contra las personas,5.0,ene,2023,1
Eixample,Districte,Agresiones y abusos sexuales,feb 2023,Hechos contra las personas,11.0,feb,2023,2
Eixample,Districte,Agresiones y abusos sexuales,mar 2023,Hechos contra las personas,15.0,mar,2023,3
Eixample,Districte,Agresiones y abusos sexuales,abr 2023,Hechos contra las personas,14.0,abr,2023,4
Eixample,Districte,Agresiones y abusos sexuales,may 2023,Hechos contra las personas,10.0,may,2023,5
Eixample,Districte,Agresiones y abusos sexuales,jun 2023,Hechos contra las personas,20.0,jun,2023,6
Eixample,Districte,Agresiones y abusos sexuales,jul 2023,Hechos contra las personas,22.0,jul,2023,7
Eixample,Districte,Agresiones y abusos sexuales,ago 2023,Hechos contra las personas,9.0,ago,2023,8
Eixample,Districte,Agresiones y abusos sexuales,sep 2023,Hechos contra las personas,12.0,sep,2023,9
Eixample,Districte,Agresiones y abusos sexuales,oct 2023,Hechos contra las personas,20.0,oct,2023,10
Eixample,Districte,Agresiones y abusos sexuales,nov 2023,Hechos contra las personas,14.0,nov,2023,11
Eixample,Districte,Agresiones y abusos sexuales,dic 2023,Hechos contra las personas,8.0,dic,2023,12
Eixample,Districte,Agresiones y abusos sexuales,ene 2024,Hechos contra las personas,20.0,ene,2024,1
Eixample,Districte,Agresiones y abusos sexuales,feb 2024,Hechos contra las personas,18.0,feb,2024,2
Eixample,Districte,Agresiones y abusos sexuales,mar 2024,Hechos contra las personas,7.0,mar,2024,3
Eixample,Districte,Agresiones y abusos sexuales,abr 2024,Hechos contra las personas,16.0,abr,2024,4
Eixample,Districte,Agresiones y abusos sexuales,may 2024,Hechos contra las personas,16.0,may,2024,5
Eixample,Districte,Agresiones y abusos sexuales,jun 2024,Hechos contra las personas,24.0,jun,2024,6
Eixample,Districte,Agresiones y abusos sexuales,jul 2024,Hechos contra las personas,21.0,jul,2024,7
Eixample,Districte,Agresiones y abusos sexuales,ago 2024,Hechos contra las personas,15.0,ago,2024,8
Eixample,Districte,Agresiones y abusos sexuales,sep 2024,Hechos contra las personas,26.0,sep,2024,9
Eixample,Districte,Agresiones y abusos sexuales,oct 2024,Hechos contra las personas,24.0,oct,2024,10
Eixample,Districte,Agresiones y abusos sexuales,nov 2024,Hechos contra las personas,18.0,nov,2024,11
Eixample,Districte,Agresiones y abusos sexuales,dic 2024,Hechos contra las personas,11.0,dic,2024,12
Eixample,Districte,Agresiones y abusos sexuales,ene 2025,Hechos contra las personas,23.0,ene,2025,1
Eixample,Districte,Agresiones y abusos sexuales,feb 2025,Hechos contra las personas,18.0,feb,2025,2
Eixample,Districte,Agresiones y abusos sexuales,mar 2025,Hechos contra las personas,18.0,mar,2025,3
Eixample,Districte,Agresiones y abusos sexuales,abr 2025,Hechos contra las personas,21.0,abr,2025,4
Eixample,Districte,Agresiones y abusos sexuales,may 2025,Hechos contra las personas,24.0,may,2025,5
Eixample,Districte,Agresiones y abusos sexuales,jun 2025,Hechos contra las personas,17.0,jun,2025,6
Eixample,Districte,Agresiones y abusos sexuales,jul 2025,Hechos contra las personas,26.0,jul,2025,7
Eixample,Districte,Agresiones y abusos sexuales,ago 2025,Hechos contra las personas,19.0,ago,2025,8
Eixample,Districte,Agresiones y abusos sexuales,sep 2025,Hechos contra las personas,12.0,sep,2025,9
Eixample,Districte,Agresiones y abusos sexuales,oct 2025,Hechos contra las personas,21.0,oct,2025,10
Eixample,Districte,Agresiones y abusos sexuales,nov 2025,Hechos contra las personas,20.0,nov,2025,11
Eixample,Districte,Agresiones y abusos sexuales,dic 2025,Hechos contra las personas,14.0,dic,2025,12
Eixample,Districte,Agresiones y abusos sexuales,ene 2026,Hechos contra las personas,12.0,ene,2026,1
Eixample,Districte,Amenazas,ene 2011,Hechos contra las personas,24.0,ene,2011,1
Eixample,Districte,Amenazas,feb 2011,Hechos contra las personas,11.0,feb,2011,2
Eixample,Districte,Amenazas,mar 2011,Hechos contra las personas,24.0,mar,2011,3
Eixample,Districte,Amenazas,abr 2011,Hechos contra las personas,16.0,abr,2011,4
Eixample,Districte,Amenazas,may 2011,Hechos contra las personas,24.0,may,2011,5
Eixample,Districte,Amenazas,jun 2011,Hechos contra las personas,16.0,jun,2011,6
Eixample,Districte,Amenazas,jul 2011,Hechos contra las personas,16.0,jul,2011,7
Eixample,Districte,Amenazas,ago 2011,Hechos contra las personas,22.0,ago,2011,8
Eixample,Districte,Amenazas,sep 2011,Hechos contra las personas,16.0,sep,2011,9
Eixample,Districte,Amenazas,oct 2011,Hechos contra las personas,12.0,oct,2011,10
Eixample,Districte,Amenazas,nov 2011,Hechos contra las personas,20.0,nov,2011,11
Eixample,Districte,Amenazas,dic 2011,Hechos contra las personas,10.0,dic,2011,12
Eixample,Districte,Amenazas,ene 2012,Hechos contra las personas,13.0,ene,2012,1
Eixample,Districte,Amenazas,feb 2012,Hechos contra las personas,14.0,feb,2012,2
Eixample,Districte,Amenazas,mar 2012,Hechos contra las personas,18.0,mar,2012,3
Eixample,Districte,Amenazas,abr 2012,Hechos contra las personas,14.0,abr,2012,4
Eixample,Districte,Amenazas,may 2012,Hechos contra las personas,15.0,may,2012,5
Eixample,Districte,Amenazas,jun 2012,Hechos contra las personas,25.0,jun,2012,6
Eixample,Districte,Amenazas,jul 2012,Hechos contra las personas,18.0,jul,2012,7
Eixample,Districte,Amenazas,ago 2012,Hechos contra las personas,22.0,ago,2012,8
Eixample,Districte,Amenazas,sep 2012,Hechos contra las personas,16.0,sep,2012,9
Eixample,Districte,Amenazas,oct 2012,Hechos contra las personas,15.0,oct,2012,10
Eixample,Districte,Amenazas,nov 2012,Hechos contra las personas,18.0,nov,2012,11
Eixample,Districte,Amenazas,dic 2012,Hechos contra las personas,19.0,dic,2012,12
Eixample,Districte,Amenazas,ene 2013,Hechos contra las personas,26.0,ene,2013,1
Eixample,Districte,Amenazas,feb 2013,Hechos contra las personas,18.0,feb,2013,2
Eixample,Districte,Amenazas,mar 2013,Hechos contra las personas,11.0,mar,2013,3
Eixample,Districte,Amenazas,abr 2013,Hechos contra las personas,15.0,abr,2013,4
Eixample,Districte,Amenazas,may 2013,Hechos contra las personas,18.0,may,2013,5
Eixample,Districte,Amenazas,jun 2013,Hechos contra las personas,18.0,jun,2013,6
Eixample,Districte,Amenazas,jul 2013,Hechos contra las personas,19.0,jul,2013,7
Eixample,Districte,Amenazas,ago 2013,Hechos contra las personas,18.0,ago,2013,8
Eixample,Districte,Amenazas,sep 2013,Hechos contra las personas,20.0,sep,2013,9
Eixample,Districte,Amenazas,oct 2013,Hechos contra las personas,15.0,oct,2013,10
Eixample,Districte,Amenazas,nov 2013,Hechos contra las personas,15.0,nov,2013,11
Eixample,Districte,Amenazas,dic 2013,Hechos contra las personas,15.0,dic,2013,12
Eixample,Districte,Amenazas,ene 2014,Hechos contra las personas,15.0,ene,2014,1
Eixample,Districte,Amenazas,feb 2014,Hechos contra las personas,12.0,feb,2014,2
Eixample,Districte,Amenazas,mar 2014,Hechos contra las personas,8.0,mar,2014,3
Eixample,Districte,Amenazas,abr 2014,Hechos contra las personas,8.0,abr,2014,4
Eixample,Districte,Amenazas,may 2014,Hechos contra las personas,10.0,may,2014,5
Eixample,Districte,Amenazas,jun 2014,Hechos contra las personas,8.0,jun,2014,6
Eixample,Districte,Amenazas,jul 2014,Hechos contra las personas,13.0,jul,2014,7
Eixample,Districte,Amenazas,ago 2014,Hechos contra las personas,17.0,ago,2014,8
Eixample,Districte,Amenazas,sep 2014,Hechos contra las personas,19.0,sep,2014,9
Eixample,Districte,Amenazas,oct 2014,Hechos contra las personas,11.0,oct,2014,10
Eixample,Districte,Amenazas,nov 2014,Hechos contra las personas,7.0,nov,2014,11
Eixample,Districte,Amenazas,dic 2014,Hechos contra las personas,8.0,dic,2014,12
Eixample,Districte,Amenazas,ene 2015,Hechos contra las personas,16.0,ene,2015,1
Eixample,Districte,Amenazas,feb 2015,Hechos contra las personas,10.0,feb,2015,2
Eixample,Districte,Amenazas,mar 2015,Hechos contra las personas,18.0,mar,2015,3
Eixample,Districte,Amenazas,abr 2015,Hechos contra las personas,12.0,abr,2015,4
Eixample,Districte,Amenazas,may 2015,Hechos contra las personas,24.0,may,2015,5
Eixample,Districte,Amenazas,jun 2015,Hechos contra las personas,15.0,jun,2015,6
Eixample,Districte,Amenazas,jul 2015,Hechos contra las personas,40.0,jul,2015,7
Eixample,Districte,Amenazas,ago 2015,Hechos contra las personas,28.0,ago,2015,8
Eixample,Districte,Amenazas,sep 2015,Hechos contra las personas,44.0,sep,2015,9
Eixample,Districte,Amenazas,oct 2015,Hechos contra las personas,39.0,oct,2015,10
Eixample,Districte,Amenazas,nov 2015,Hechos contra las personas,43.0,nov,2015,11
Eixample,Districte,Amenazas,dic 2015,Hechos contra las personas,37.0,dic,2015,12
Eixample,Districte,Amenazas,ene 2016,Hechos contra las personas,41.0,ene,2016,1
Eixample,Districte,Amenazas,feb 2016,Hechos contra las personas,36.0,feb,2016,2
Eixample,Districte,Amenazas,mar 2016,Hechos contra las personas,41.0,mar,2016,3
Eixample,Districte,Amenazas,abr 2016,Hechos contra las personas,34.0,abr,2016,4
Eixample,Districte,Amenazas,may 2016,Hechos contra las personas,29.0,may,2016,5
Eixample,Districte,Amenazas,jun 2016,Hechos contra las personas,41.0,jun,2016,6
Eixample,Districte,Amenazas,jul 2016,Hechos contra las personas,38.0,jul,2016,7
Eixample,Districte,Amenazas,ago 2016,Hechos contra las personas,37.0,ago,2016,8
Eixample,Districte,Amenazas,sep 2016,Hechos contra las personas,29.0,sep,2016,9
Eixample,Districte,Amenazas,oct 2016,Hechos contra las personas,44.0,oct,2016,10
Eixample,Districte,Amenazas,nov 2016,Hechos contra las personas,27.0,nov,2016,11
Eixample,Districte,Amenazas,dic 2016,Hechos contra las personas,28.0,dic,2016,12
Eixample,Districte,Amenazas,ene 2017,Hechos contra las personas,22.0,ene,2017,1
Eixample,Districte,Amenazas,feb 2017,Hechos contra las personas,31.0,feb,2017,2
Eixample,Districte,Amenazas,mar 2017,Hechos contra las personas,37.0,mar,2017,3
Eixample,Districte,Amenazas,abr 2017,Hechos contra las personas,33.0,abr,2017,4
Eixample,Districte,Amenazas,may 2017,Hechos contra las personas,33.0,may,2017,5
Eixample,Districte,Amenazas,jun 2017,Hechos contra las personas,25.0,jun,2017,6
Eixample,Districte,Amenazas,jul 2017,Hechos contra las personas,43.0,jul,2017,7
Eixample,Districte,Amenazas,ago 2017,Hechos contra las personas,27.0,ago,2017,8
Eixample,Districte,Amenazas,sep 2017,Hechos contra las personas,38.0,sep,2017,9
Eixample,Districte,Amenazas,oct 2017,Hechos contra las personas,32.0,oct,2017,10
Eixample,Districte,Amenazas,nov 2017,Hechos contra las personas,29.0,nov,2017,11
Eixample,Districte,Amenazas,dic 2017,Hechos contra las personas,23.0,dic,2017,12
Eixample,Districte,Amenazas,ene 2018,Hechos contra las personas,32.0,ene,2018,1
Eixample,Districte,Amenazas,feb 2018,Hechos contra las personas,35.0,feb,2018,2
Eixample,Districte,Amenazas,mar 2018,Hechos contra las personas,30.0,mar,2018,3
Eixample,Districte,Amenazas,abr 2018,Hechos contra las personas,30.0,abr,2018,4
Eixample,Districte,Amenazas,may 2018,Hechos contra las personas,46.0,may,2018,5
Eixample,Districte,Amenazas,jun 2018,Hechos contra las personas,31.0,jun,2018,6
Eixample,Districte,Amenazas,jul 2018,Hechos contra las personas,29.0,jul,2018,7
Eixample,Districte,Amenazas,ago 2018,Hechos contra las personas,25.0,ago,2018,8
Eixample,Districte,Amenazas,sep 2018,Hechos contra las personas,25.0,sep,2018,9
Eixample,Districte,Amenazas,oct 2018,Hechos contra las personas,34.0,oct,2018,10
Eixample,Districte,Amenazas,nov 2018,Hechos contra las personas,25.0,nov,2018,11
Eixample,Districte,Amenazas,dic 2018,Hechos contra las personas,33.0,dic,2018,12
Eixample,Districte,Amenazas,ene 2019,Hechos contra las personas,34.0,ene,2019,1
Eixample,Districte,Amenazas,feb 2019,Hechos contra las personas,24.0,feb,2019,2
Eixample,Districte,Amenazas,mar 2019,Hechos contra las personas,27.0,mar,2019,3
Eixample,Districte,Amenazas,abr 2019,Hechos contra las personas,32.0,abr,2019,4
Eixample,Districte,Amenazas,may 2019,Hechos contra las personas,30.0,may,2019,5
Eixample,Districte,Amenazas,jun 2019,Hechos contra las personas,31.0,jun,2019,6
Eixample,Districte,Amenazas,jul 2019,Hechos contra las personas,35.0,jul,2019,7
Eixample,Districte,Amenazas,ago 2019,Hechos contra las personas,33.0,ago,2019,8
Eixample,Districte,Amenazas,sep 2019,Hechos contra las personas,32.0,sep,2019,9
Eixample,Districte,Amenazas,oct 2019,Hechos contra las personas,30.0,oct,2019,10
Eixample,Districte,Amenazas,nov 2019,Hechos contra las personas,33.0,nov,2019,11
Eixample,Districte,Amenazas,dic 2019,Hechos contra las personas,28.0,dic,2019,12
Eixample,Districte,Amenazas,ene 2020,Hechos contra las personas,37.0,ene,2020,1
Eixample,Districte,Amenazas,feb 2020,Hechos contra las personas,31.0,feb,2020,2
Eixample,Districte,Amenazas,mar 2020,Hechos contra las personas,27.0,mar,2020,3
Eixample,Districte,Amenazas,abr 2020,Hechos contra las personas,25.0,abr,2020,4
Eixample,Districte,Amenazas,may 2020,Hechos contra las personas,31.0,may,2020,5
Eixample,Districte,Amenazas,jun 2020,Hechos contra las personas,32.0,jun,2020,6
Eixample,Districte,Amenazas,jul 2020,Hechos contra las personas,37.0,jul,2020,7
Eixample,Districte,Amenazas,ago 2020,Hechos contra las personas,46.0,ago,2020,8
Eixample,Districte,Amenazas,sep 2020,Hechos contra las personas,32.0,sep,2020,9
Eixample,Districte,Amenazas,oct 2020,Hechos contra las personas,35.0,oct,2020,10
Eixample,Districte,Amenazas,nov 2020,Hechos contra las personas,29.0,nov,2020,11
Eixample,Districte,Amenazas,dic 2020,Hechos contra las personas,31.0,dic,2020,12
Eixample,Districte,Amenazas,ene 2021,Hechos contra las personas,26.0,ene,2021,1
Eixample,Districte,Amenazas,feb 2021,Hechos contra las personas,29.0,feb,2021,2
Eixample,Districte,Amenazas,mar 2021,Hechos contra las personas,41.0,mar,2021,3
Eixample,Districte,Amenazas,abr 2021,Hechos contra las personas,28.0,abr,2021,4
Eixample,Districte,Amenazas,may 2021,Hechos contra las personas,33.0,may,2021,5
Eixample,Districte,Amenazas,jun 2021,Hechos contra las personas,35.0,jun,2021,6
Eixample,Districte,Amenazas,jul 2021,Hechos contra las personas,40.0,jul,2021,7
Eixample,Districte,Amenazas,ago 2021,Hechos contra las personas,37.0,ago,2021,8
Eixample,Districte,Amenazas,sep 2021,Hechos contra las personas,39.0,sep,2021,9
Eixample,Districte,Amenazas,oct 2021,Hechos contra las personas,37.0,oct,2021,10
Eixample,Districte,Amenazas,nov 2021,Hechos contra las personas,30.0,nov,2021,11
Eixample,Districte,Amenazas,dic 2021,Hechos contra las personas,36.0,dic,2021,12
Eixample,Districte,Amenazas,ene 2022,Hechos contra las personas,34.0,ene,2022,1
Eixample,Districte,Amenazas,feb 2022,Hechos contra las personas,24.0,feb,2022,2
Eixample,Districte,Amenazas,mar 2022,Hechos contra las personas,40.0,mar,2022,3
Eixample,Districte,Amenazas,abr 2022,Hechos contra las personas,32.0,abr,2022,4
Eixample,Districte,Amenazas,may 2022,Hechos contra las personas,31.0,may,2022,5
Eixample,Districte,Amenazas,jun 2022,Hechos contra las personas,40.0,jun,2022,6
Eixample,Districte,Amenazas,jul 2022,Hechos contra las personas,41.0,jul,2022,7
Eixample,Districte,Amenazas,ago 2022,Hechos contra las personas,45.0,ago,2022,8
Eixample,Districte,Amenazas,sep 2022,Hechos contra las personas,33.0,sep,2022,9
Eixample,Districte,Amenazas,oct 2022,Hechos contra las personas,40.0,oct,2022,10
Eixample,Districte,Amenazas,nov 2022,Hechos contra las personas,40.0,nov,2022,11
Eixample,Districte,Amenazas,dic 2022,Hechos contra las personas,29.0,dic,2022,12
Eixample,Districte,Amenazas,ene 2023,Hechos contra las personas,49.0,ene,2023,1
Eixample,Districte,Amenazas,feb 2023,Hechos contra las personas,38.0,feb,2023,2
Eixample,Districte,Amenazas,mar 2023,Hechos contra las personas,43.0,mar,2023,3
Eixample,Districte,Amenazas,abr 2023,Hechos contra las personas,49.0,abr,2023,4
Eixample,Districte,Amenazas,may 2023,Hechos contra las personas,41.0,may,2023,5
Eixample,Districte,Amenazas,jun 2023,Hechos contra las personas,55.0,jun,2023,6
Eixample,Districte,Amenazas,jul 2023,Hechos contra las personas,47.0,jul,2023,7
Eixample,Districte,Amenazas,ago 2023,Hechos contra las personas,47.0,ago,2023,8
Eixample,Districte,Amenazas,sep 2023,Hechos contra las personas,42.0,sep,2023,9
Eixample,Districte,Amenazas,oct 2023,Hechos contra las personas,51.0,oct,2023,10
Eixample,Districte,Amenazas,nov 2023,Hechos contra las personas,38.0,nov,2023,11
Eixample,Districte,Amenazas,dic 2023,Hechos contra las personas,56.0,dic,2023,12
Eixample,Districte,Amenazas,ene 2024,Hechos contra las personas,68.0,ene,2024,1
Eixample,Districte,Amenazas,feb 2024,Hechos contra las personas,57.0,feb,2024,2
Eixample,Districte,Amenazas,mar 2024,Hechos contra las personas,43.0,mar,2024,3
Eixample,Districte,Amenazas,abr 2024,Hechos contra las personas,55.0,abr,2024,4
Eixample,Districte,Amenazas,may 2024,Hechos contra las personas,58.0,may,2024,5
Eixample,Districte,Amenazas,jun 2024,Hechos contra las personas,56.0,jun,2024,6
Eixample,Districte,Amenazas,jul 2024,Hechos contra las personas,48.0,jul,2024,7
Eixample,Districte,Amenazas,ago 2024,Hechos contra las personas,50.0,ago,2024,8
Eixample,Districte,Amenazas,sep 2024,Hechos contra las personas,38.0,sep,2024,9
Eixample,Districte,Amenazas,oct 2024,Hechos contra las personas,40.0,oct,2024,10
Eixample,Districte,Amenazas,nov 2024,Hechos contra las personas,63.0,nov,2024,11
